FrameNumbers,Laser_ID,Points_X,Points_Y,Points_Z,Azimuth,Distance,Intensity,Distance_2,Intensity_2,
1,22,-0.0567668,-4.23835,0.441946,90.9362,4.228,82,0,0,
1,7,-0.0581014,-4.2687,-0.670791,90.9475,4.288,81,0,0,
1,15,-0.0581901,-4.24885,-0.0735793,90.9531,4.216,82,0,0,
1,23,-0.0584906,-4.24188,0.516726,90.9587,4.24,81,0,0,
1,8,-0.0601151,-4.26389,-0.594547,90.9756,4.272,82,0,0,
1,16,-0.0602186,-4.24546,0,90.9813,4.212,84,0,0,
1,24,-0.060475,-4.23615,0.590651,90.9869,4.244,84,0,0,
1,1,-0.0456493,-3.35637,-0.890338,90.9925,3.44,77,0,0,
1,9,-0.0618899,-4.26963,-0.520138,90.9981,4.268,82,0,0,
1,17,-0.0619445,-4.24879,0.0735793,91.0038,4.216,82,0,0,
1,25,-0.0621544,-4.23703,0.665785,91.0094,4.256,85,0,0,
1,10,-0.0573399,-3.92006,-0.408497,91.0206,3.908,35,0,0,
