Flag,Azimuth,Channel,Distance,Intensity,Vertical_Angle,Horizontal_Angle,Points_X,Points_Y,Points_Z
ffee,76.74,31,4.888,1,15,76.74,4.596,1.083,1.265
ffee,76.92,0,3.612,72,-16,76.92,3.382,0.786,-0.996
ffee,76.92,1,4.296,68,-8,76.92,4.144,0.963,-0.598
ffee,76.92,2,4.48,53,0,76.92,4.364,1.014,0.0
ffee,76.92,3,4.796,3,8,76.92,4.626,1.075,0.667
ffee,76.92,4,3.816,49,-15,76.92,3.59,0.834,-0.988
ffee,76.92,5,4.292,72,-7,76.92,4.149,0.964,-0.523
ffee,76.92,6,4.848,63,1,76.92,4.721,1.097,0.085
ffee,76.92,7,4.82,3,9,76.92,4.637,1.077,0.754
ffee,76.92,8,4.076,47,-14,76.92,3.852,0.895,-0.986
ffee,76.92,9,4.284,69,-6,76.92,4.15,0.964,-0.448
ffee,76.92,10,4.892,76,2,76.92,4.762,1.106,0.171
ffee,76.92,11,4.824,3,10,76.92,4.627,1.075,0.838
ffee,76.92,12,4.364,16,-13,76.92,4.142,0.962,-0.982
ffee,76.92,13,4.296,71,-5,76.92,4.169,0.969,-0.374
ffee,76.92,14,4.868,71,3,76.92,4.735,1.1,0.255
ffee,76.92,15,4.848,3,11,76.92,4.635,1.077,0.925
ffee,76.92,16,4.336,59,-12,76.92,4.131,0.96,-0.902
ffee,76.92,17,4.268,72,-4,76.92,4.147,0.964,-0.298
ffee,76.92,18,4.888,51,4,76.92,4.75,1.104,0.341
ffee,76.92,19,4.84,2,12,76.92,4.611,1.071,1.006
ffee,76.92,20,4.332,58,-11,76.92,4.142,0.962,-0.827
ffee,76.92,21,4.256,75,-3,76.92,4.14,0.962,-0.223
ffee,76.92,22,4.908,77,5,76.92,4.762,1.107,0.428
ffee,76.92,23,5.068,40,13,76.92,4.81,1.118,1.14
ffee,76.92,24,4.316,69,-10,76.92,4.14,0.962,-0.749
ffee,76.92,25,4.424,59,-2,76.92,4.307,1.001,-0.154
ffee,76.92,26,4.916,44,6,76.92,4.762,1.106,0.514
ffee,76.92,27,4.872,1,14,76.92,4.605,1.07,1.179
ffee,76.92,28,4.312,64,-9,76.92,4.148,0.964,-0.675
ffee,76.92,29,4.412,59,-1,76.92,4.297,0.998,-0.077
ffee,76.92,30,0.0,0,7,76.92,0.0,0.0,0.0
ffee,76.92,31,4.912,1,15,76.92,4.622,1.074,1.271
ffee,77.1,0,3.616,70,-16,77.1,3.388,0.776,-0.997
ffee,77.1,1,4.284,53,-8,77.1,4.135,0.947,-0.596
ffee,77.1,2,4.48,53,0,77.1,4.367,1.0,0.0
ffee,77.1,3,0.0,0,8,77.1,0.0,0.0,0.0
ffee,77.1,4,3.824,55,-15,77.1,3.6,0.825,-0.99
ffee,77.1,5,4.292,65,-7,77.1,4.152,0.951,-0.523
ffee,77.1,6,4.832,59,1,77.1,4.709,1.079,0.084
ffee,77.1,7,4.808,3,9,77.1,4.629,1.06,0.752
ffee,77.1,8,4.072,44,-14,77.1,3.851,0.882,-0.985
ffee,77.1,9,4.272,70,-6,77.1,4.141,0.948,-0.447
ffee,77.1,10,4.876,77,2,77.1,4.75,1.088,0.17
ffee,77.1,11,4.812,3,10,77.1,4.619,1.058,0.836
ffee,77.1,12,4.368,16,-13,77.1,4.149,0.95,-0.983
ffee,77.1,13,4.284,70,-5,77.1,4.16,0.953,-0.373
ffee,77.1,14,4.868,45,3,77.1,4.739,1.085,0.255
ffee,77.1,15,4.844,3,11,77.1,4.635,1.062,0.924
ffee,77.1,16,4.32,59,-12,77.1,4.119,0.943,-0.898
ffee,77.1,17,4.264,73,-4,77.1,4.146,0.95,-0.297
ffee,77.1,18,4.888,59,4,77.1,4.753,1.089,0.341
ffee,77.1,19,4.824,2,12,77.1,4.599,1.053,1.003
ffee,77.1,20,4.316,56,-11,77.1,4.13,0.946,-0.824
ffee,77.1,21,4.244,67,-3,77.1,4.131,0.946,-0.222
ffee,77.1,22,0.0,0,5,77.1,0.0,0.0,0.0
ffee,77.1,23,4.904,2,13,77.1,4.658,1.067,1.103
ffee,77.1,24,4.292,66,-10,77.1,4.12,0.944,-0.745
ffee,77.1,25,4.428,48,-2,77.1,4.314,0.988,-0.155
ffee,77.1,26,4.892,64,6,77.1,4.742,1.086,0.511
ffee,77.1,27,4.86,1,14,77.1,4.597,1.053,1.176
ffee,77.1,28,4.304,59,-9,77.1,4.144,0.949,-0.673
ffee,77.1,29,4.424,58,-1,77.1,4.312,0.988,-0.077
ffee,77.1,30,0.0,0,7,77.1,0.0,0.0,0.0
ffee,77.1,31,4.908,1,15,77.1,4.621,1.058,1.27
ffee,77.28,0,3.616,72,-16,77.28,3.391,0.765,-0.997
ffee,77.28,1,4.3,23,-8,77.28,4.154,0.938,-0.598
ffee,77.28,2,4.424,58,0,77.28,4.315,0.974,0.0
ffee,77.28,3,0.0,0,8,77.28,0.0,0.0,0.0
ffee,77.28,4,3.82,53,-15,77.28,3.599,0.812,-0.989
ffee,77.28,5,4.292,48,-7,77.28,4.155,0.938,-0.523
ffee,77.28,6,0.0,0,1,77.28,0.0,0.0,0.0
ffee,77.28,7,4.808,3,9,77.28,4.632,1.046,0.752
ffee,77.28,8,4.076,42,-14,77.28,3.858,0.871,-0.986
ffee,77.28,9,4.256,68,-6,77.28,4.129,0.932,-0.445
ffee,77.28,10,0.0,0,2,77.28,0.0,0.0,0.0
ffee,77.28,11,4.788,3,10,77.28,4.6,1.038,0.831
ffee,77.28,12,4.368,16,-13,77.28,4.152,0.937,-0.983
ffee,77.28,13,4.264,64,-5,77.28,4.144,0.935,-0.372
ffee,77.28,14,0.0,0,3,77.28,0.0,0.0,0.0
ffee,77.28,15,4.812,3,11,77.28,4.608,1.04,0.918
ffee,77.28,16,4.312,57,-12,77.28,4.114,0.929,-0.897
ffee,77.28,17,4.24,65,-4,77.28,4.126,0.931,-0.296
ffee,77.28,18,0.0,0,4,77.28,0.0,0.0,0.0
ffee,77.28,19,4.816,2,12,77.28,4.595,1.037,1.001
ffee,77.28,20,4.304,54,-11,77.28,4.121,0.93,-0.821
ffee,77.28,21,4.244,65,-3,77.28,4.134,0.933,-0.222
ffee,77.28,22,0.0,0,5,77.28,0.0,0.0,0.0
ffee,77.28,23,0.0,0,13,77.28,0.0,0.0,0.0
ffee,77.28,24,4.272,57,-10,77.28,4.104,0.926,-0.742
ffee,77.28,25,4.42,31,-2,77.28,4.309,0.973,-0.154
ffee,77.28,26,0.0,0,6,77.28,0.0,0.0,0.0
ffee,77.28,27,4.864,1,14,77.28,4.604,1.039,1.177
ffee,77.28,28,4.272,31,-9,77.28,4.116,0.929,-0.668
ffee,77.28,29,4.38,56,-1,77.28,4.272,0.964,-0.076
ffee,77.28,30,0.0,0,7,77.28,0.0,0.0,0.0
ffee,77.28,31,4.912,1,15,77.28,4.628,1.045,1.271
ffee,77.46,0,3.616,71,-16,77.46,3.393,0.755,-0.997
ffee,77.46,1,1.484,0,-8,77.46,1.435,0.319,-0.207
ffee,77.46,2,4.428,25,0,77.46,4.322,0.961,0.0
ffee,77.46,3,0.0,0,8,77.46,0.0,0.0,0.0
ffee,77.46,4,3.824,54,-15,77.46,3.606,0.802,-0.99
ffee,77.46,5,4.268,11,-7,77.46,4.135,0.92,-0.52
ffee,77.46,6,0.0,0,1,77.46,0.0,0.0,0.0
ffee,77.46,7,0.0,0,9,77.46,0.0,0.0,0.0
ffee,77.46,8,4.076,42,-14,77.46,3.861,0.859,-0.986
ffee,77.46,9,4.256,60,-6,77.46,4.132,0.919,-0.445
ffee,77.46,10,0.0,0,2,77.46,0.0,0.0,0.0
ffee,77.46,11,0.0,0,10,77.46,0.0,0.0,0.0
ffee,77.46,12,4.368,17,-13,77.46,4.155,0.924,-0.983
ffee,77.46,13,4.256,64,-5,77.46,4.139,0.921,-0.371
ffee,77.46,14,0.0,0,3,77.46,0.0,0.0,0.0
ffee,77.46,15,0.0,0,11,77.46,0.0,0.0,0.0
ffee,77.46,16,4.312,57,-12,77.46,4.117,0.916,-0.897
ffee,77.46,17,4.244,65,-4,77.46,4.133,0.919,-0.296
ffee,77.46,18,0.0,0,4,77.46,0.0,0.0,0.0
ffee,77.46,19,0.0,0,12,77.46,0.0,0.0,0.0
ffee,77.46,20,4.288,54,-11,77.46,4.109,0.914,-0.818
ffee,77.46,21,4.24,65,-3,77.46,4.133,0.919,-0.222
ffee,77.46,22,0.0,0,5,77.46,0.0,0.0,0.0
ffee,77.46,23,0.0,0,13,77.46,0.0,0.0,0.0
ffee,77.46,24,4.264,46,-10,77.46,4.099,0.912,-0.74
ffee,77.46,25,4.236,63,-2,77.46,4.132,0.919,-0.148
ffee,77.46,26,0.0,0,6,77.46,0.0,0.0,0.0
ffee,77.46,27,4.848,61,14,77.46,4.592,1.021,1.173
ffee,77.46,28,4.272,4,-9,77.46,4.119,0.916,-0.668
ffee,77.46,29,4.256,43,-1,77.46,4.154,0.924,-0.074
ffee,77.46,30,0.0,0,7,77.46,0.0,0.0,0.0
ffee,77.46,31,4.852,37,15,77.46,4.575,1.018,1.256
ffee,77.64,0,3.608,71,-16,77.64,3.388,0.742,-0.994
ffee,77.64,1,1.476,1,-8,77.64,1.428,0.313,-0.205
ffee,77.64,2,4.252,60,0,77.64,4.153,0.91,0.0
ffee,77.64,3,4.312,75,8,77.64,4.171,0.914,0.6
ffee,77.64,4,3.816,55,-15,77.64,3.601,0.789,-0.988
ffee,77.64,5,1.488,0,-7,77.64,1.443,0.316,-0.181
ffee,77.64,6,4.264,66,1,77.64,4.165,0.913,0.074
ffee,77.64,7,4.328,70,9,77.64,4.176,0.915,0.677
ffee,77.64,8,4.08,40,-14,77.64,3.867,0.847,-0.987
ffee,77.64,9,4.236,54,-6,77.64,4.115,0.902,-0.443
ffee,77.64,10,4.252,65,2,77.64,4.151,0.91,0.148
ffee,77.64,11,4.344,75,10,77.64,4.179,0.916,0.754
ffee,77.64,12,4.356,14,-13,77.64,4.146,0.909,-0.98
ffee,77.64,13,4.24,66,-5,77.64,4.126,0.904,-0.37
ffee,77.64,14,4.26,68,3,77.64,4.156,0.911,0.223
ffee,77.64,15,4.368,71,11,77.64,4.188,0.918,0.833
ffee,77.64,16,4.292,56,-12,77.64,4.101,0.899,-0.892
ffee,77.64,17,4.22,64,-4,77.64,4.112,0.901,-0.294
ffee,77.64,18,4.264,65,4,77.64,4.155,0.911,0.297
ffee,77.64,19,4.376,76,12,77.64,4.181,0.916,0.91
ffee,77.64,20,4.28,54,-11,77.64,4.104,0.899,-0.817
ffee,77.64,21,4.236,65,-3,77.64,4.132,0.905,-0.222
ffee,77.64,22,4.276,60,5,77.64,4.161,0.912,0.373
ffee,77.64,23,4.404,75,13,77.64,4.192,0.919,0.991
ffee,77.64,24,4.264,22,-10,77.64,4.102,0.899,-0.74
ffee,77.64,25,4.248,41,-2,77.64,4.147,0.909,-0.148
ffee,77.64,26,4.284,68,6,77.64,4.162,0.912,0.448
ffee,77.64,27,4.84,75,14,77.64,4.587,1.005,1.171
ffee,77.64,28,1.492,0,-9,77.64,1.439,0.315,-0.233
ffee,77.64,29,4.252,41,-1,77.64,4.153,0.91,-0.074
ffee,77.64,30,4.292,63,7,77.64,4.161,0.912,0.523
ffee,77.64,31,4.852,71,15,77.64,4.578,1.003,1.256
ffee,77.82,0,3.608,68,-16,77.82,3.39,0.732,-0.994
ffee,77.82,1,1.468,1,-8,77.82,1.421,0.307,-0.204
ffee,77.82,2,4.248,38,0,77.82,4.152,0.896,0.0
ffee,77.82,3,4.308,68,8,77.82,4.17,0.9,0.6
ffee,77.82,4,3.832,61,-15,77.82,3.618,0.781,-0.992
ffee,77.82,5,1.484,1,-7,77.82,1.44,0.311,-0.181
ffee,77.82,6,4.264,32,1,77.82,4.167,0.899,0.074
ffee,77.82,7,4.32,65,9,77.82,4.171,0.9,0.676
ffee,77.82,8,4.08,40,-14,77.82,3.87,0.835,-0.987
ffee,77.82,9,4.236,49,-6,77.82,4.118,0.889,-0.443
ffee,77.82,10,4.272,34,2,77.82,4.173,0.901,0.149
ffee,77.82,11,4.328,67,10,77.82,4.166,0.899,0.752
ffee,77.82,12,4.368,18,-13,77.82,4.16,0.898,-0.983
ffee,77.82,13,4.236,60,-5,77.82,4.125,0.89,-0.369
ffee,77.82,14,4.268,37,3,77.82,4.166,0.899,0.223
ffee,77.82,15,4.356,55,11,77.82,4.18,0.902,0.831
ffee,77.82,16,4.292,55,-12,77.82,4.104,0.886,-0.892
ffee,77.82,17,4.228,61,-4,77.82,4.123,0.89,-0.295
ffee,77.82,18,4.292,33,4,77.82,4.185,0.903,0.299
ffee,77.82,19,4.38,52,12,77.82,4.188,0.904,0.911
ffee,77.82,20,4.28,44,-11,77.82,4.107,0.886,-0.817
ffee,77.82,21,4.228,58,-3,77.82,4.127,0.891,-0.221
ffee,77.82,22,4.288,29,5,77.82,4.176,0.901,0.374
ffee,77.82,23,4.396,50,13,77.82,4.187,0.904,0.989
ffee,77.82,24,4.272,4,-10,77.82,4.112,0.888,-0.742
ffee,77.82,25,4.284,32,-2,77.82,4.185,0.903,-0.15
ffee,77.82,26,4.288,33,6,77.82,4.169,0.9,0.448
ffee,77.82,27,4.84,75,14,77.82,4.591,0.991,1.171
ffee,77.82,28,1.492,1,-9,77.82,1.44,0.311,-0.233
ffee,77.82,29,4.292,25,-1,77.82,4.195,0.905,-0.075
ffee,77.82,30,4.308,28,7,77.82,4.18,0.902,0.525
ffee,77.82,31,4.848,73,15,77.82,4.577,0.988,1.255
ffee,78.0,0,3.616,72,-16,78.0,3.4,0.723,-0.997
ffee,78.0,1,1.472,1,-8,78.0,1.426,0.303,-0.205
ffee,78.0,2,4.284,25,0,78.0,4.19,0.891,0.0
ffee,78.0,3,4.34,30,8,78.0,4.204,0.894,0.604
ffee,78.0,4,3.832,47,-15,78.0,3.621,0.77,-0.992
ffee,78.0,5,1.46,1,-7,78.0,1.417,0.301,-0.178
ffee,78.0,6,4.288,23,1,78.0,4.194,0.891,0.075
ffee,78.0,7,4.344,28,9,78.0,4.197,0.892,0.68
ffee,78.0,8,4.08,35,-14,78.0,3.872,0.823,-0.987
ffee,78.0,9,4.22,39,-6,78.0,4.105,0.873,-0.441
ffee,78.0,10,4.308,27,2,78.0,4.211,0.895,0.15
ffee,78.0,11,4.364,28,10,78.0,4.204,0.894,0.758
ffee,78.0,12,4.376,11,-13,78.0,4.171,0.887,-0.984
ffee,78.0,13,4.232,59,-5,78.0,4.124,0.877,-0.369
ffee,78.0,14,4.3,24,3,78.0,4.2,0.893,0.225
ffee,78.0,15,4.384,28,11,78.0,4.209,0.895,0.837
ffee,78.0,16,4.268,49,-12,78.0,4.084,0.868,-0.887
ffee,78.0,17,4.216,61,-4,78.0,4.114,0.874,-0.294
ffee,78.0,18,4.316,27,4,78.0,4.211,0.895,0.301
ffee,78.0,19,4.404,21,12,78.0,4.214,0.896,0.916
ffee,78.0,20,4.272,19,-11,78.0,4.102,0.872,-0.815
ffee,78.0,21,4.22,59,-3,78.0,4.122,0.876,-0.221
ffee,78.0,22,4.336,22,5,78.0,4.225,0.898,0.378
ffee,78.0,23,4.42,31,13,78.0,4.213,0.895,0.994
ffee,78.0,24,0.0,0,-10,78.0,0.0,0.0,-0.0
ffee,78.0,25,4.32,37,-2,78.0,4.223,0.898,-0.151
ffee,78.0,26,4.356,26,6,78.0,4.237,0.901,0.455
ffee,78.0,27,4.832,75,14,78.0,4.586,0.975,1.169
ffee,78.0,28,1.472,1,-9,78.0,1.422,0.302,-0.23
ffee,78.0,29,4.324,27,-1,78.0,4.229,0.899,-0.075
ffee,78.0,30,4.352,24,7,78.0,4.225,0.898,0.53
ffee,78.0,31,4.84,73,15,78.0,4.573,0.972,1.253
ffee,78.18,0,3.608,57,-16,78.18,3.395,0.71,-0.994
ffee,78.18,1,1.488,1,-8,78.18,1.442,0.302,-0.207
ffee,78.18,2,4.328,24,0,78.18,4.236,0.887,0.0
ffee,78.18,3,4.372,32,8,78.18,4.238,0.887,0.608
ffee,78.18,4,3.84,49,-15,78.18,3.631,0.76,-0.994
ffee,78.18,5,1.476,2,-7,78.18,1.434,0.3,-0.18
ffee,78.18,6,4.324,24,1,78.18,4.232,0.886,0.075
ffee,78.18,7,4.388,30,9,78.18,4.242,0.888,0.686
ffee,78.18,8,4.08,35,-14,78.18,3.875,0.811,-0.987
ffee,78.18,9,4.232,26,-6,78.18,4.12,0.862,-0.442
ffee,78.18,10,4.336,27,2,78.18,4.241,0.888,0.151
ffee,78.18,11,4.408,33,10,78.18,4.249,0.889,0.765
ffee,78.18,12,4.364,15,-13,78.18,4.162,0.871,-0.982
ffee,78.18,13,4.228,59,-5,78.18,4.123,0.863,-0.368
ffee,78.18,14,4.34,34,3,78.18,4.242,0.888,0.227
ffee,78.18,15,4.408,28,11,78.18,4.235,0.886,0.841
ffee,78.18,16,4.272,43,-12,78.18,4.09,0.856,-0.888
ffee,78.18,17,4.212,59,-4,78.18,4.113,0.861,-0.294
ffee,78.18,18,4.352,28,4,78.18,4.249,0.889,0.304
ffee,78.18,19,4.444,22,12,78.18,4.255,0.89,0.924
ffee,78.18,20,4.256,4,-11,78.18,4.089,0.856,-0.812
ffee,78.18,21,4.208,58,-3,78.18,4.113,0.861,-0.22
ffee,78.18,22,4.352,23,5,78.18,4.244,0.888,0.379
ffee,78.18,23,4.448,24,13,78.18,4.242,0.888,1.001
ffee,78.18,24,1.448,0,-10,78.18,1.396,0.292,-0.251
ffee,78.18,25,4.34,42,-2,78.18,4.245,0.888,-0.151
ffee,78.18,26,4.38,25,6,78.18,4.264,0.892,0.458
ffee,78.18,27,4.828,73,14,78.18,4.585,0.96,1.168
ffee,78.18,28,1.444,1,-9,78.18,1.396,0.292,-0.226
ffee,78.18,29,4.364,25,-1,78.18,4.271,0.894,-0.076
ffee,78.18,30,4.376,25,7,78.18,4.251,0.89,0.533
ffee,78.18,31,4.84,72,15,78.18,4.576,0.958,1.253
ffee,78.36,0,3.612,41,-16,78.36,3.401,0.701,-0.996
ffee,78.36,1,1.488,2,-8,78.36,1.443,0.297,-0.207
ffee,78.36,2,4.372,24,0,78.36,4.282,0.882,0.0
ffee,78.36,3,4.396,35,8,78.36,4.264,0.878,0.612
ffee,78.36,4,3.82,40,-15,78.36,3.614,0.744,-0.989
ffee,78.36,5,1.48,1,-7,78.36,1.439,0.296,-0.18
ffee,78.36,6,4.368,22,1,78.36,4.278,0.881,0.076
ffee,78.36,7,4.412,30,9,78.36,4.268,0.879,0.69
ffee,78.36,8,4.076,34,-14,78.36,3.874,0.798,-0.986
ffee,78.36,9,1.548,1,-6,78.36,1.508,0.311,-0.162
ffee,78.36,10,4.36,27,2,78.36,4.268,0.879,0.152
ffee,78.36,11,4.432,28,10,78.36,4.275,0.881,0.77
ffee,78.36,12,4.34,4,-13,78.36,4.142,0.853,-0.976
ffee,78.36,13,4.22,59,-5,78.36,4.117,0.848,-0.368
ffee,78.36,14,4.376,32,3,78.36,4.28,0.882,0.229
ffee,78.36,15,4.448,29,11,78.36,4.276,0.881,0.849
ffee,78.36,16,4.28,14,-12,78.36,4.1,0.845,-0.89
ffee,78.36,17,4.204,58,-4,78.36,4.108,0.846,-0.293
ffee,78.36,18,4.384,29,4,78.36,4.283,0.882,0.306
ffee,78.36,19,4.468,22,12,78.36,4.28,0.882,0.929
ffee,78.36,20,0.0,0,-11,78.36,0.0,0.0,-0.0
ffee,78.36,21,4.208,57,-3,78.36,4.116,0.848,-0.22
ffee,78.36,22,4.404,24,5,78.36,4.297,0.885,0.384
ffee,78.36,23,4.472,18,13,78.36,4.268,0.879,1.006
ffee,78.36,24,1.464,0,-10,78.36,1.412,0.291,-0.254
ffee,78.36,25,4.332,52,-2,78.36,4.24,0.873,-0.151
ffee,78.36,26,4.412,27,6,78.36,4.298,0.885,0.461
ffee,78.36,27,4.816,77,14,78.36,4.577,0.943,1.165
ffee,78.36,28,1.436,1,-9,78.36,1.389,0.286,-0.225
ffee,78.36,29,4.4,23,-1,78.36,4.309,0.888,-0.077
ffee,78.36,30,4.42,24,7,78.36,4.297,0.885,0.539
ffee,78.36,31,4.836,74,15,78.36,4.575,0.942,1.252
ffee,78.54,0,3.612,35,-16,78.54,3.403,0.69,-0.996
ffee,78.54,1,1.504,2,-8,78.54,1.46,0.296,-0.209
ffee,78.54,2,4.396,26,0,78.54,4.308,0.873,0.0
ffee,78.54,3,4.416,20,8,78.54,4.286,0.869,0.615
ffee,78.54,4,3.84,39,-15,78.54,3.635,0.737,-0.994
ffee,78.54,5,1.488,2,-7,78.54,1.447,0.293,-0.181
ffee,78.54,6,4.404,23,1,78.54,4.316,0.875,0.077
ffee,78.54,7,4.46,28,9,78.54,4.317,0.875,0.698
ffee,78.54,8,4.076,35,-14,78.54,3.876,0.786,-0.986
ffee,78.54,9,1.54,2,-6,78.54,1.501,0.304,-0.161
ffee,78.54,10,4.412,27,2,78.54,4.321,0.876,0.154
ffee,78.54,11,4.476,28,10,78.54,4.32,0.876,0.777
ffee,78.54,12,4.316,4,-13,78.54,4.122,0.836,-0.971
ffee,78.54,13,4.216,59,-5,78.54,4.116,0.834,-0.367
ffee,78.54,14,4.388,24,3,78.54,4.295,0.871,0.23
ffee,78.54,15,4.492,27,11,78.54,4.322,0.876,0.857
ffee,78.54,16,0.0,0,-12,78.54,0.0,0.0,-0.0
ffee,78.54,17,4.204,59,-4,78.54,4.11,0.833,-0.293
ffee,78.54,18,4.428,31,4,78.54,4.329,0.878,0.309
ffee,78.54,19,4.512,22,12,78.54,4.325,0.877,0.938
ffee,78.54,20,1.488,0,-11,78.54,1.432,0.29,-0.284
ffee,78.54,21,4.2,55,-3,78.54,4.111,0.833,-0.22
ffee,78.54,22,4.432,28,5,78.54,4.327,0.877,0.386
ffee,78.54,23,4.468,16,13,78.54,4.267,0.865,1.005
ffee,78.54,24,1.456,1,-10,78.54,1.405,0.285,-0.253
ffee,78.54,25,4.332,51,-2,78.54,4.243,0.86,-0.151
ffee,78.54,26,4.44,31,6,78.54,4.328,0.877,0.464
ffee,78.54,27,4.82,77,14,78.54,4.584,0.929,1.166
ffee,78.54,28,1.468,1,-9,78.54,1.421,0.288,-0.23
ffee,78.54,29,4.436,23,-1,78.54,4.347,0.881,-0.077
ffee,78.54,30,4.456,27,7,78.54,4.335,0.879,0.543
ffee,78.54,31,4.832,75,15,78.54,4.574,0.927,1.251
ffee,78.72,0,3.6,34,-16,78.72,3.394,0.677,-0.992
ffee,78.72,1,1.488,2,-8,78.72,1.445,0.288,-0.207
ffee,78.72,2,4.44,25,0,78.72,4.354,0.868,0.0
ffee,78.72,3,4.42,18,8,78.72,4.292,0.856,0.615
ffee,78.72,4,3.812,31,-15,78.72,3.611,0.72,-0.987
ffee,78.72,5,1.488,2,-7,78.72,1.448,0.289,-0.181
ffee,78.72,6,4.444,22,1,78.72,4.357,0.869,0.078
ffee,78.72,7,4.492,29,9,78.72,4.351,0.868,0.703
ffee,78.72,8,4.084,34,-14,78.72,3.886,0.775,-0.988
ffee,78.72,9,1.54,2,-6,78.72,1.502,0.3,-0.161
ffee,78.72,10,4.44,27,2,78.72,4.352,0.868,0.155
ffee,78.72,11,4.512,30,10,78.72,4.358,0.869,0.784
ffee,78.72,12,4.296,4,-13,78.72,4.105,0.819,-0.966
ffee,78.72,13,4.212,59,-5,78.72,4.115,0.821,-0.367
ffee,78.72,14,4.412,15,3,78.72,4.321,0.862,0.231
ffee,78.72,15,4.532,26,11,78.72,4.363,0.87,0.865
ffee,78.72,16,1.52,0,-12,78.72,1.458,0.291,-0.316
ffee,78.72,17,4.196,56,-4,78.72,4.105,0.819,-0.293
ffee,78.72,18,4.46,27,4,78.72,4.363,0.87,0.311
ffee,78.72,19,4.556,26,12,78.72,4.37,0.872,0.947
ffee,78.72,20,1.472,0,-11,78.72,1.417,0.283,-0.281
ffee,78.72,21,4.204,57,-3,78.72,4.117,0.821,-0.22
ffee,78.72,22,4.464,24,5,78.72,4.361,0.87,0.389
ffee,78.72,23,4.464,18,13,78.72,4.266,0.851,1.004
ffee,78.72,24,1.48,1,-10,78.72,1.429,0.285,-0.257
ffee,78.72,25,4.336,50,-2,78.72,4.25,0.848,-0.151
ffee,78.72,26,4.488,29,6,78.72,4.377,0.873,0.469
ffee,78.72,27,4.804,77,14,78.72,4.571,0.912,1.162
ffee,78.72,28,1.428,2,-9,78.72,1.383,0.276,-0.223
ffee,78.72,29,4.468,26,-1,78.72,4.381,0.874,-0.078
ffee,78.72,30,4.516,25,7,78.72,4.396,0.877,0.55
ffee,78.72,31,4.824,76,15,78.72,4.57,0.911,1.249
ffee,78.9,0,3.608,45,-16,78.9,3.403,0.668,-0.994
ffee,78.9,1,1.492,2,-8,78.9,1.45,0.284,-0.208
ffee,78.9,2,4.472,26,0,78.9,4.388,0.861,0.0
ffee,78.9,3,4.412,19,8,78.9,4.287,0.841,0.614
ffee,78.9,4,3.84,35,-15,78.9,3.64,0.714,-0.994
ffee,78.9,5,1.488,2,-7,78.9,1.449,0.284,-0.181
ffee,78.9,6,4.476,23,1,78.9,4.392,0.862,0.078
ffee,78.9,7,4.532,30,9,78.9,4.392,0.862,0.709
ffee,78.9,8,4.088,28,-14,78.9,3.892,0.764,-0.989
ffee,78.9,9,1.5,2,-6,78.9,1.464,0.287,-0.157
ffee,78.9,10,4.484,27,2,78.9,4.397,0.863,0.156
ffee,78.9,11,4.56,28,10,78.9,4.407,0.865,0.792
ffee,78.9,12,1.476,0,-13,78.9,1.411,0.277,-0.332
ffee,78.9,13,4.204,57,-5,78.9,4.11,0.806,-0.366
ffee,78.9,14,4.412,17,3,78.9,4.324,0.848,0.231
ffee,78.9,15,4.56,27,11,78.9,4.392,0.862,0.87
ffee,78.9,16,1.464,0,-12,78.9,1.405,0.276,-0.304
ffee,78.9,17,4.196,56,-4,78.9,4.107,0.806,-0.293
ffee,78.9,18,4.5,28,4,78.9,4.405,0.864,0.314
ffee,78.9,19,4.588,25,12,78.9,4.404,0.864,0.954
ffee,78.9,20,1.456,1,-11,78.9,1.403,0.275,-0.278
ffee,78.9,21,4.188,54,-3,78.9,4.104,0.805,-0.219
ffee,78.9,22,4.5,25,5,78.9,4.399,0.863,0.392
ffee,78.9,23,4.46,19,13,78.9,4.264,0.837,1.003
ffee,78.9,24,1.436,1,-10,78.9,1.388,0.272,-0.249
ffee,78.9,25,4.324,38,-2,78.9,4.241,0.832,-0.151
ffee,78.9,26,4.524,27,6,78.9,4.415,0.866,0.473
ffee,78.9,27,4.808,77,14,78.9,4.578,0.898,1.163
ffee,78.9,28,1.46,2,-9,78.9,1.415,0.278,-0.228
ffee,78.9,29,4.508,23,-1,78.9,4.423,0.868,-0.079
ffee,78.9,30,4.528,25,7,78.9,4.41,0.865,0.552
ffee,78.9,31,4.828,75,15,78.9,4.576,0.898,1.25
ffee,79.08,0,3.604,29,-16,79.08,3.402,0.656,-0.993
ffee,79.08,1,1.516,2,-8,79.08,1.474,0.284,-0.211
ffee,79.08,2,4.508,25,0,79.08,4.426,0.854,0.0
ffee,79.08,3,4.428,21,8,79.08,4.306,0.831,0.616
ffee,79.08,4,3.82,28,-15,79.08,3.623,0.699,-0.989
ffee,79.08,5,1.48,2,-7,79.08,1.442,0.278,-0.18
ffee,79.08,6,4.516,26,1,79.08,4.434,0.855,0.079
ffee,79.08,7,4.568,30,9,79.08,4.43,0.855,0.715
ffee,79.08,8,4.072,4,-14,79.08,3.88,0.748,-0.985
ffee,79.08,9,1.532,2,-6,79.08,1.496,0.289,-0.16
ffee,79.08,10,4.524,26,2,79.08,4.439,0.856,0.158
ffee,79.08,11,4.588,33,10,79.08,4.436,0.856,0.797
ffee,79.08,12,1.472,0,-13,79.08,1.408,0.272,-0.331
