FrameNumbers,Laser_ID,Points_X,Points_Y,Points_Z,Azimuth,Distance,Intensity,Distance_2,Intensity_2,
1,9,-1.94934,-0.26584,-0.237401,172.598,1.948,26,0,0,
1,2,-2.02961,-0.275659,-0.50223,172.615,2.076,66,0,0,
1,10,-2.17025,-0.293671,-0.226618,172.621,2.168,4,0,0,
1,3,-2.02651,-0.274447,-0.464299,172.638,2.064,62,0,0,
1,11,-2.22138,-0.299406,-0.193137,172.643,2.216,6,0,0,
1,4,-2.02271,-0.273148,-0.426635,172.66,2.052,49,0,0,
1,12,-2.20472,-0.296374,-0.153185,172.666,2.196,7,0,0,
1,5,-2.01821,-0.271763,-0.38925,172.682,2.04,47,0,0,
1,6,-2.02085,-0.271294,-0.353548,172.705,2.036,31,0,0,
1,7,-2.02677,-0.271243,-0.318501,172.728,2.036,38,0,0,
1,0,-1.78279,-0.239395,-0.50607,172.75,1.836,1,0,0,
1,8,-1.99282,-0.265915,-0.27779,172.756,1.996,58,0,0,
1,1,-2.01369,-0.267966,-0.535238,172.772,2.068,4,0,0,
1,9,-1.95017,-0.259715,-0.237401,172.778,1.948,28,0,0,
1,2,-2.03046,-0.269282,-0.50223,172.795,2.076,67,0,0,
1,10,-2.17116,-0.286851,-0.226618,172.801,2.168,4,0,0,
1,3,-2.02736,-0.26808,-0.464299,172.818,2.064,60,0,0,
1,11,-2.22627,-0.292924,-0.193486,172.823,2.22,9,0,0,
1,4,-2.02355,-0.266792,-0.426635,172.84,2.052,53,0,0,
1,12,-2.2096,-0.289943,-0.153464,172.846,2.2,7,0,0,
1,5,-2.02685,-0.266397,-0.390777,172.862,2.048,45,0,0,
1,6,-2.01778,-0.264456,-0.352853,172.885,2.032,32,0,0,
1,7,-2.03153,-0.265362,-0.319126,172.908,2.04,38,0,0,
1,0,-1.77971,-0.23332,-0.504968,172.93,1.832,1,0,0,
1,8,-1.99365,-0.259653,-0.27779,172.936,1.996,53,0,0,
1,1,-2.00302,-0.260216,-0.532132,172.952,2.056,4,0,0,
1,9,-1.95492,-0.254074,-0.237889,172.958,1.952,27,0,0,
1,2,-2.039,-0.263851,-0.504165,172.975,2.084,65,0,0,
1,10,-2.17995,-0.281002,-0.227454,172.981,2.176,4,0,0,
1,3,-2.03206,-0.262185,-0.465199,172.997,2.068,62,0,0,
1,11,-2.22718,-0.285928,-0.193486,173.003,2.22,6,0,0,
1,4,-2.02827,-0.26091,-0.427466,173.02,2.056,52,0,0,
1,12,-2.2105,-0.283,-0.153464,173.026,2.2,11,0,0,
1,5,-2.02767,-0.260028,-0.390777,173.042,2.048,44,0,0,
1,6,-2.02251,-0.258591,-0.353548,173.065,2.036,31,0,0,
1,7,-2.03628,-0.259454,-0.319752,173.087,2.044,39,0,0,
1,0,-1.77662,-0.227266,-0.503865,173.11,1.828,1,0,0,
1,8,-2.00232,-0.254338,-0.278903,173.116,2.004,53,0,0,
1,1,-2.00383,-0.253921,-0.532132,173.133,2.056,3,0,0,
1,9,-1.95571,-0.247931,-0.237889,173.138,1.952,27,0,0,
1,2,-2.03597,-0.256981,-0.503197,173.155,2.08,67,0,0,
1,10,-2.18082,-0.274151,-0.227454,173.161,2.176,4,0,0,
1,3,-2.03287,-0.2558,-0.465199,173.177,2.068,59,0,0,
1,11,-2.23993,-0.280349,-0.194532,173.183,2.232,7,0,0,
1,4,-2.02908,-0.254536,-0.427466,173.2,2.056,53,0,0,
1,12,-2.21138,-0.276054,-0.153464,173.206,2.2,4,0,0,
1,5,-2.03238,-0.25412,-0.39154,173.223,2.052,46,0,0,
1,6,-2.02723,-0.2527,-0.354242,173.245,2.04,31,0,0,
